book_id,authors,original_publication_year,title,language_code,average_rating,image_url,description
151,"Jules Verne",1870,"Twenty Thousand Leagues Under the Sea","eng",4.10,"https://covers.openlibrary.org/b/id/8233190-M.jpg","Captain Nemo travels the oceans in a submarine and explores underwater wonders and dangers."
152,"Jules Verne",1864,"Journey to the Center of the Earth","eng",4.05,"https://covers.openlibrary.org/b/id/8233192-M.jpg","A professor and his team explore a hidden world beneath the Earth filled with creatures and danger."
153,"Robert Louis Stevenson",1883,"Treasure Island","eng",4.15,"https://covers.openlibrary.org/b/id/8233194-M.jpg","A young boy goes on a pirate adventure to find hidden treasure on a dangerous island."
154,"Daniel Defoe",1719,"Robinson Crusoe","eng",4.00,"https://covers.openlibrary.org/b/id/8233196-M.jpg","A man survives alone on a deserted island and learns to live with nature and face challenges."
155,"H. Rider Haggard",1885,"King Solomon's Mines","eng",4.05,"https://covers.openlibrary.org/b/id/8233198-M.jpg","Adventurers travel to Africa in search of lost treasure and face danger, wild animals, and mystery."
156,"Jack London",1903,"The Call of the Wild","eng",4.08,"https://covers.openlibrary.org/b/id/8233200-M.jpg","A domesticated dog returns to the wild and learns to survive in the harsh Yukon wilderness."
157,"Ernest Hemingway",1952,"The Old Man and the Sea","eng",4.10,"https://covers.openlibrary.org/b/id/8233202-M.jpg","An old fisherman struggles to catch a giant fish, showing courage, patience, and adventure at sea."
158,"Rudyard Kipling",1894,"The Jungle Book","eng",4.12,"https://covers.openlibrary.org/b/id/8233204-M.jpg","A boy raised by wolves goes on adventures in the jungle and learns survival and friendship."
159,"Robert Louis Stevenson",1886,"Kidnapped","eng",4.05,"https://covers.openlibrary.org/b/id/8233206-M.jpg","A young boy is kidnapped and faces danger and adventure while trying to escape and survive in Scotland."
160,"Alfred Ollivant",1908,"Owd Bob","eng",4.00,"https://covers.openlibrary.org/b/id/8233208-M.jpg","A boy and his dog go on adventures in the hills, showing loyalty, courage, and friendship."
161,"Edgar Rice Burroughs",1912,"Tarzan of the Apes","eng",4.10,"https://covers.openlibrary.org/b/id/8233210-M.jpg","A boy grows up in the jungle, learning to survive and exploring the wild with animals."
162,"R.M. Ballantyne",1857,"The Coral Island","eng",4.00,"https://covers.openlibrary.org/b/id/8233212-M.jpg","Three boys are shipwrecked on an island and have adventures while trying to survive and explore."
163,"James Fenimore Cooper",1823,"The Last of the Mohicans","eng",4.05,"https://covers.openlibrary.org/b/id/8233214-M.jpg","During the French and Indian War, adventurers face battles, danger, and the wilderness of America."
164,"H. Rider Haggard",1887,"She: A History of Adventure","eng",4.00,"https://covers.openlibrary.org/b/id/8233216-M.jpg","Explorers search for a mysterious queen in Africa and face magic, danger, and adventure."
165,"Philip Pullman",1995,"Northern Lights","eng",4.22,"https://covers.openlibrary.org/b/id/8233218-M.jpg","A girl goes on a journey to the North, discovering a magical world and facing dangers along the way."
166,"Jules Verne",1872,"Around the World in Eighty Days","eng",4.05,"https://covers.openlibrary.org/b/id/8233220-M.jpg","A man travels around the world in 80 days, encountering obstacles and exciting adventures."
167,"Ernest Thompson Seton",1902,"Wild Animals I Have Known","eng",4.00,"https://covers.openlibrary.org/b/id/8233222-M.jpg","Stories of animals in the wild showing courage, survival, and adventure."
168,"Robert Louis Stevenson",1892,"The Black Arrow","eng",4.00,"https://covers.openlibrary.org/b/id/8233224-M.jpg","A young man fights against injustice and joins adventure and danger during the English wars."
169,"H. Rider Haggard",1895,"Allan Quatermain","eng",4.03,"https://covers.openlibrary.org/b/id/8233226-M.jpg","A hunter travels through Africa on dangerous adventures filled with treasure and mystery."
170,"Jules Verne",1889,"The Purchase of the North Pole","eng",3.95,"https://covers.openlibrary.org/b/id/8233228-M.jpg","Inventors try to change the Earth’s axis and face risks, challenges, and exciting adventures."
171,"Sylvia Plath",1963,"The Bell Jar","eng",4.05,"https://covers.openlibrary.org/b/id/8233230-M.jpg","A young woman struggles with depression and tries to find her place in the world."
172,"Ken Kesey",1962,"One Flew Over the Cuckoo's Nest","eng",4.19,"https://covers.openlibrary.org/b/id/8233232-M.jpg","A man in a mental hospital challenges the system and fights for freedom."
173,"William Styron",1990,"Darkness Visible","eng",4.06,"https://covers.openlibrary.org/b/id/8233234-M.jpg","A personal memoir about the author’s battle with depression and mental illness."
174,"Viktor E. Frankl",1946,"Man's Search for Meaning","eng",4.36,"https://covers.openlibrary.org/b/id/8233236-M.jpg","A survivor of the Holocaust explores finding purpose and hope in life."
175,"Oliver Sacks",1985,"The Man Who Mistook His Wife for a Hat","eng",4.10,"https://covers.openlibrary.org/b/id/8233238-M.jpg","Stories of patients with unusual brain disorders and how they perceive the world."
176,"Mark Haddon",2003,"The Curious Incident of the Dog in the Night-Time","eng",4.21,"https://covers.openlibrary.org/b/id/8233240-M.jpg","A boy with autism tries to solve a mystery while showing his unique view of life."
177,"Matthew Quick",2008,"The Silver Linings Playbook","eng",4.08,"https://covers.openlibrary.org/b/id/8233242-M.jpg","A man with bipolar disorder tries to rebuild his life and relationships after illness."
178,"Kay Redfield Jamison",1995,"An Unquiet Mind","eng",4.14,"https://covers.openlibrary.org/b/id/8233244-M.jpg","A psychiatrist shares her personal struggle with bipolar disorder and mental health."
179,"Eleanor Oliphant",2017,"Eleanor Oliphant Is Completely Fine","eng",4.23,"https://covers.openlibrary.org/b/id/8233246-M.jpg","A lonely woman faces past trauma and learns to connect with others and herself."
180,"Matt Haig",2018,"Notes on a Nervous Planet","eng",4.05,"https://covers.openlibrary.org/b/id/8233248-M.jpg","A book exploring stress, anxiety, and mental health in the modern world."
181,"Susan Cain",2012,"Quiet","eng",4.06,"https://covers.openlibrary.org/b/id/8233250-M.jpg","Exploring the strengths and challenges of introverts and how they navigate the world."
182,"Brene Brown",2012,"Daring Greatly","eng",4.12,"https://covers.openlibrary.org/b/id/8233252-M.jpg","About vulnerability, shame, and courage, and how they affect mental well-being."
183,"Patrick McGrath",1990,"Spider","eng",4.00,"https://covers.openlibrary.org/b/id/8233254-M.jpg","A man with psychological trauma recalls his past and faces mental challenges."
184,"Ransom Riggs",2011,"Miss Peregrine's Home for Peculiar Children","eng",4.11,"https://covers.openlibrary.org/b/id/8233256-M.jpg","A boy explores a mysterious home for children with unusual abilities and hidden secrets, dealing with isolation and identity."
185,"Gail Hornstein",2015,"Agnes's Jacket","eng",4.05,"https://covers.openlibrary.org/b/id/8233258-M.jpg","A book about mental health recovery and understanding people who experience psychosis."
186,"Jeanette Winterson",1985,"Oranges Are Not the Only Fruit","eng",4.03,"https://covers.openlibrary.org/b/id/8233260-M.jpg","A young girl struggles with identity, religion, and emotional growth."
187,"Sylvia Nasar",1998,"A Beautiful Mind","eng",4.12,"https://covers.openlibrary.org/b/id/8233262-M.jpg","The story of John Nash, a mathematician who battles schizophrenia while achieving greatness."
188,"Tara Westover",2018,"Educated","eng",4.47,"https://covers.openlibrary.org/b/id/8233264-M.jpg","A memoir of a woman overcoming family trauma and mental challenges to get an education."
189,"Matt Haig",2015,"Reasons to Stay Alive","eng",4.27,"https://covers.openlibrary.org/b/id/8233266-M.jpg","The author shares his experience with depression and anxiety and ways to cope and find hope."
190,"Johann Hari",2018,"Lost Connections","eng",4.10,"https://covers.openlibrary.org/b/id/8233268-M.jpg","Exploring the causes of depression and anxiety and ways to reconnect with life and people."
191,"Thich Nhat Hanh",1975,"The Miracle of Mindfulness","eng",4.27,"https://covers.openlibrary.org/b/id/8233270-M.jpg","A guide to living fully in the present using simple mindfulness practices."
192,"Jon Kabat-Zinn",1990,"Full Catastrophe Living","eng",4.23,"https://covers.openlibrary.org/b/id/8233272-M.jpg","Using mindfulness meditation to reduce stress and improve well-being."
193,"Eckhart Tolle",1997,"The Power of Now","eng",4.29,"https://covers.openlibrary.org/b/id/8233274-M.jpg","A guide to living in the present moment and freeing the mind from worry."
194,"Pema Chödrön",1997,"When Things Fall Apart","eng",4.18,"https://covers.openlibrary.org/b/id/8233276-M.jpg","Meditation and wisdom to deal with fear, loss, and uncertainty."
195,"Jack Kornfield",1993,"A Path with Heart","eng",4.20,"https://covers.openlibrary.org/b/id/8233278-M.jpg","Meditation and mindfulness teachings for living a meaningful life."
196,"Sharon Salzberg",1995,"Lovingkindness","eng",4.15,"https://covers.openlibrary.org/b/id/8233280-M.jpg","Practices for developing compassion and love through meditation."
197,"Dalai Lama",1999,"The Art of Happiness","eng",4.21,"https://covers.openlibrary.org/b/id/8233282-M.jpg","Lessons on happiness, inner peace, and meditation from the Dalai Lama."
198,"Sogyal Rinpoche",1992,"The Tibetan Book of Living and Dying","eng",4.16,"https://covers.openlibrary.org/b/id/8233284-M.jpg","Meditation and spiritual teachings on life, death, and compassion."
199,"Deepak Chopra",1994,"Ageless Body, Timeless Mind","eng",4.12,"https://covers.openlibrary.org/b/id/8233286-M.jpg","Using meditation and consciousness to improve health and longevity."
200,"Daniel Goleman",1988,"The Meditative Mind","eng",4.10,"https://covers.openlibrary.org/b/id/8233288-M.jpg","Exploring meditation and its effects on the mind and emotions."
201,"B.K.S. Iyengar",1966,"Light on Yoga","eng",4.22,"https://covers.openlibrary.org/b/id/8233290-M.jpg","Yoga and meditation techniques for physical and mental balance."
202,"Thubten Chodron",2001,"The Wisdom of No Escape","eng",4.08,"https://covers.openlibrary.org/b/id/8233292-M.jpg","Meditation practices to accept life as it is and find inner peace."
203,"Matthieu Ricard",2003,"Happiness: A Guide to Developing Life's Most Important Skill","eng",4.17,"https://covers.openlibrary.org/b/id/8233294-M.jpg","Meditation and mindfulness techniques for true happiness and contentment."
204,"Paramahansa Yogananda",1946,"Autobiography of a Yogi","eng",4.20,"https://covers.openlibrary.org/b/id/8233296-M.jpg","The life story of a yogi with teachings on meditation and spiritual growth."
205,"Ramesh Balsekar",1997,"Consciousness Speaks","eng",4.11,"https://covers.openlibrary.org/b/id/8233298-M.jpg","Insights on meditation, awareness, and understanding the mind."
206,"Osho",1977,"Meditation: The First and Last Freedom","eng",4.05,"https://covers.openlibrary.org/b/id/8233300-M.jpg","Techniques and guidance on meditation for inner freedom and awareness."
207,"Swami Sivananda",1953,"Practice of Meditation","eng",4.09,"https://covers.openlibrary.org/b/id/8233302-M.jpg","Step-by-step instructions on meditation and spiritual practice."
208,"Thich Nhat Hanh",1988,"Peace Is Every Step","eng",4.19,"https://covers.openlibrary.org/b/id/8233304-M.jpg","Simple ways to practice mindfulness in daily life to create peace."
209,"Eckhart Tolle",2005,"A New Earth","eng",4.22,"https://covers.openlibrary.org/b/id/8233306-M.jpg","Using mindfulness and presence to awaken spiritually and reduce suffering."
210,"Shunryu Suzuki",1970,"Zen Mind, Beginner's Mind","eng",4.25,"https://covers.openlibrary.org/b/id/8233308-M.jpg","Principles of Zen meditation and developing a beginner’s approach to life."
211,"Jon Kabat-Zinn",2005,"Coming to Our Senses","eng",4.18,"https://covers.openlibrary.org/b/id/8233310-M.jpg","A guide to mindfulness, body awareness, and meditation for everyday life."
212,"Thich Nhat Hanh",1992,"Peace Is Every Step","eng",4.21,"https://covers.openlibrary.org/b/id/8233312-M.jpg","Simple practices for living mindfully and creating peace in daily life."
213,"Sharon Salzberg",2011,"Real Happiness","eng",4.16,"https://covers.openlibrary.org/b/id/8233314-M.jpg","A practical guide to mindfulness meditation for beginners and experienced practitioners."
214,"Jack Kornfield",2008,"The Wise Heart","eng",4.20,"https://covers.openlibrary.org/b/id/8233316-M.jpg","Meditation techniques and teachings for compassion, wisdom, and emotional balance."
215,"Dalai Lama",2001,"An Open Heart","eng",4.19,"https://covers.openlibrary.org/b/id/8233318-M.jpg","How to develop compassion and happiness through meditation and inner reflection."
216,"Pema Chödrön",2002,"The Places That Scare You","eng",4.17,"https://covers.openlibrary.org/b/id/8233320-M.jpg","Meditation and mindfulness to overcome fear and develop courage and love."
217,"Eknath Easwaran",1978,"Meditation: A Simple Eight-Point Program","eng",4.14,"https://covers.openlibrary.org/b/id/8233322-M.jpg","Step-by-step guidance to develop a daily meditation practice."
218,"Sogyal Rinpoche",1992,"The Tibetan Book of Living and Dying","eng",4.16,"https://covers.openlibrary.org/b/id/8233324-M.jpg","Meditation and spiritual teachings on life, death, and compassion."
219,"Deepak Chopra",2012,"The Seven Spiritual Laws of Success","eng",4.13,"https://covers.openlibrary.org/b/id/8233326-M.jpg","Using meditation and mindfulness to live successfully and in harmony."
220,"Daniel Goleman",2013,"Focus: The Hidden Driver of Excellence","eng",4.12,"https://covers.openlibrary.org/b/id/8233328-M.jpg","Meditation and attention practices to improve focus, clarity, and performance."
221,"Shunryu Suzuki",1998,"Zen Mind, Beginner's Mind","eng",4.25,"https://covers.openlibrary.org/b/id/8233330-M.jpg","Zen meditation and learning to approach life with openness and curiosity."
222,"Eckhart Tolle",2005,"Stillness Speaks","eng",4.21,"https://covers.openlibrary.org/b/id/8233332-M.jpg","Short teachings and meditations to help find inner peace and presence."
223,"Thich Nhat Hanh",2012,"The Art of Living","eng",4.18,"https://covers.openlibrary.org/b/id/8233334-M.jpg","Mindful living practices for happiness, peace, and awareness."
224,"Jack Kornfield",1997,"The Path of Insight Meditation","eng",4.19,"https://covers.openlibrary.org/b/id/8233336-M.jpg","Meditation techniques to develop insight, peace, and emotional balance."
225,"Pema Chödrön",2005,"No Time to Lose","eng",4.16,"https://covers.openlibrary.org/b/id/8233338-M.jpg","Meditation teachings for living fully and embracing change and uncertainty."
226,"Jon Kabat-Zinn",2013,"Mindfulness for Beginners","eng",4.15,"https://covers.openlibrary.org/b/id/8233340-M.jpg","Simple mindfulness exercises to help reduce stress and increase awareness."
227,"Eckhart Tolle",2001,"Practicing the Power of Now","eng",4.22,"https://covers.openlibrary.org/b/id/8233342-M.jpg","Guided exercises and meditations to live in the present moment."
228,"Dalai Lama",1999,"The Joy of Living","eng",4.20,"https://covers.openlibrary.org/b/id/8233344-M.jpg","Meditation practices for happiness, compassion, and inner peace."
229,"Sharon Salzberg",2015,"Real Love","eng",4.17,"https://covers.openlibrary.org/b/id/8233346-M.jpg","Mindfulness and meditation to cultivate love and compassion for self and others."
230,"Sogyal Rinpoche",2003,"Living, Dying, and Beyond","eng",4.15,"https://covers.openlibrary.org/b/id/8233348-M.jpg","Meditation and awareness to face life and death with peace and understanding."
231,"Dalai Lama",1997,"The Art of Happiness","eng",4.21,"https://covers.openlibrary.org/b/id/8233350-M.jpg","Learn how to cultivate happiness and kindness in daily life."
232,"Sharon Salzberg",2011,"Lovingkindness","eng",4.18,"https://covers.openlibrary.org/b/id/8233352-M.jpg","Meditation and practices to develop love and kindness for yourself and others."
233,"Pema Chödrön",2001,"Start Where You Are","eng",4.17,"https://covers.openlibrary.org/b/id/8233354-M.jpg","Using mindfulness and compassion to face challenges and treat yourself and others kindly."
234,"Fred Rogers",1995,"The World According to Mister Rogers","eng",4.20,"https://covers.openlibrary.org/b/id/8233356-M.jpg","Lessons on kindness, empathy, and understanding from Mr. Rogers."
235,"Leo Buscaglia",1972,"Living, Loving and Learning","eng",4.15,"https://covers.openlibrary.org/b/id/8233358-M.jpg","A guide to loving life and showing kindness to others."
236,"Dalai Lama",2001,"An Open Heart","eng",4.19,"https://covers.openlibrary.org/b/id/8233360-M.jpg","Learn compassion and kindness through meditation and reflection."
237,"Thich Nhat Hanh",1998,"The Heart of the Buddha's Teaching","eng",4.18,"https://covers.openlibrary.org/b/id/8233362-M.jpg","Teachings on mindfulness, kindness, and compassion in everyday life."
238,"Jack Kornfield",2002,"A Path with Heart","eng",4.17,"https://covers.openlibrary.org/b/id/8233364-M.jpg","Meditation and mindfulness practices to live a life of kindness and love."
239,"Marshall B. Rosenberg",1999,"Nonviolent Communication","eng",4.16,"https://covers.openlibrary.org/b/id/8233366-M.jpg","A guide to communicating with empathy, understanding, and kindness."
240,"Ruth Gordon",2010,"Kindness: A Treasury of Buddhist Wisdom","eng",4.14,"https://covers.openlibrary.org/b/id/8233368-M.jpg","Stories and teachings from Buddhism on developing kindness and compassion."
241,"Dalai Lama",2005,"The Universe in a Single Atom","eng",4.13,"https://covers.openlibrary.org/b/id/8233370-M.jpg","Combining science and spirituality to cultivate understanding, compassion, and kindness."
242,"Sharon Salzberg",2017,"Real Love: The Art of Mindful Connection","eng",4.16,"https://covers.openlibrary.org/b/id/8233372-M.jpg","Mindfulness techniques to strengthen love and kindness in relationships."
243,"Pema Chödrön",2007,"The Compassion Book","eng",4.15,"https://covers.openlibrary.org/b/id/8233374-M.jpg","Practical advice for cultivating compassion and kindness in everyday life."
244,"Dalai Lama & Desmond Tutu",2016,"The Book of Joy","eng",4.22,"https://covers.openlibrary.org/b/id/8233376-M.jpg","Insights and stories on joy, compassion, and kindness from two spiritual leaders."
245,"Thich Nhat Hanh",2005,"Peace Is Every Step","eng",4.21,"https://covers.openlibrary.org/b/id/8233378-M.jpg","Simple practices to live mindfully and show kindness in daily life."
246,"Gillian Flynn",2012,"Gone Girl","eng",4.06,"https://covers.openlibrary.org/b/id/8233380-M.jpg","A wife goes missing, and secrets unfold in this thrilling suspense story."
247,"Paula Hawkins",2015,"The Girl on the Train","eng",3.92,"https://covers.openlibrary.org/b/id/8233382-M.jpg","A woman watches people from a train and uncovers a shocking mystery."
248,"Agatha Christie",1939,"And Then There Were None","eng",4.34,"https://covers.openlibrary.org/b/id/8233384-M.jpg","Ten strangers are trapped on an island and killed one by one."
249,"Lee Child",1997,"Killing Floor","eng",4.07,"https://covers.openlibrary.org/b/id/8233386-M.jpg","Jack Reacher investigates a small town full of dangerous secrets."
250,"Stephen King",1986,"It","eng",4.23,"https://covers.openlibrary.org/b/id/8233388-M.jpg","Children face a terrifying creature that hides in the town of Derry."
251,"Harlan Coben",2001,"Tell No One","eng",4.03,"https://covers.openlibrary.org/b/id/8233390-M.jpg","A man discovers secrets about his supposedly dead wife."
252,"Patricia Highsmith",1950,"Strangers on a Train","eng",4.05,"https://covers.openlibrary.org/b/id/8233392-M.jpg","Two strangers meet and plot crimes that lead to suspense and danger."
253,"Robert Ludlum",1971,"The Bourne Identity","eng",4.11,"https://covers.openlibrary.org/b/id/8233394-M.jpg","A man wakes up with amnesia and must uncover who he really is."
254,"Dan Brown",2000,"Angels & Demons","eng",3.91,"https://covers.openlibrary.org/b/id/8233396-M.jpg","A secret society and a hidden threat create a fast-paced suspense story."
255,"Tana French",2007,"In the Woods","eng",4.03,"https://covers.openlibrary.org/b/id/8233398-M.jpg","A detective investigates a child’s murder that connects to his past."
256,"Michael Connelly",1992,"The Black Echo","eng",4.08,"https://covers.openlibrary.org/b/id/8233400-M.jpg","Detective Bosch investigates a murder tied to a hidden conspiracy."
257,"John Grisham",1991,"The Firm","eng",4.06,"https://covers.openlibrary.org/b/id/8233402-M.jpg","A young lawyer joins a law firm that has dark secrets."
258,"Shirley Jackson",1959,"The Haunting of Hill House","eng",4.11,"https://covers.openlibrary.org/b/id/8233404-M.jpg","A haunted house terrorizes its visitors in a chilling suspense story."
259,"James Patterson",2001,"Along Came a Spider","eng",4.05,"https://covers.openlibrary.org/b/id/8233406-M.jpg","Detective Alex Cross hunts a kidnapper in a tense thriller."
260,"G.K. Chesterton",1905,"The Man Who Was Thursday","eng",4.01,"https://covers.openlibrary.org/b/id/8233408-M.jpg","A detective infiltrates a secret anarchist group in a suspenseful tale."
261,"Dr. Seuss",1957,"The Cat in the Hat","eng",4.23,"https://covers.openlibrary.org/b/id/8233410-M.jpg","A funny cat visits two kids and brings fun and games for children."
262,"Roald Dahl",1964,"Charlie and the Chocolate Factory","eng",4.32,"https://covers.openlibrary.org/b/id/8233412-M.jpg","Charlie, a kind child, explores a magical chocolate factory full of surprises."
263,"Maurice Sendak",1963,"Where the Wild Things Are","eng",4.20,"https://covers.openlibrary.org/b/id/8233414-M.jpg","A young child goes on an adventure to an island full of wild creatures."
264,"E.B. White",1952,"Charlotte's Web","eng",4.28,"https://covers.openlibrary.org/b/id/8233416-M.jpg","A gentle story about a pig and a clever spider, perfect for kids and children."
265,"C.S. Lewis",1950,"The Lion, the Witch and the Wardrobe","eng",4.21,"https://covers.openlibrary.org/b/id/8233418-M.jpg","Four children discover a magical world inside a wardrobe and have amazing adventures."
266,"J.K. Rowling",1997,"Harry Potter and the Philosopher's Stone","eng",4.47,"https://covers.openlibrary.org/b/id/8233420-M.jpg","A young child learns magic, makes friends, and faces adventures at a wizard school."
267,"A.A. Milne",1926,"Winnie-the-Pooh","eng",4.22,"https://covers.openlibrary.org/b/id/8233422-M.jpg","Follow the adventures of Pooh Bear and his friends, fun for kids and children."
268,"Beatrix Potter",1902,"The Tale of Peter Rabbit","eng",4.15,"https://covers.openlibrary.org/b/id/8233424-M.jpg","A mischievous rabbit has adventures in a garden, a story loved by kids and children."
269,"Lewis Carroll",1865,"Alice's Adventures in Wonderland","eng",4.11,"https://covers.openlibrary.org/b/id/8233426-M.jpg","Alice, a curious child, falls into a magical world full of strange creatures and fun."
270,"Shel Silverstein",1964,"Where the Sidewalk Ends","eng",4.33,"https://covers.openlibrary.org/b/id/8233428-M.jpg","A collection of imaginative poems for kids and children to enjoy."
271,"Frances Hodgson Burnett",1911,"The Secret Garden","eng",4.24,"https://covers.openlibrary.org/b/id/8233430-M.jpg","A lonely child discovers a hidden garden and learns friendship and growth."
272,"Margaret Wise Brown",1947,"Goodnight Moon","eng",4.28,"https://covers.openlibrary.org/b/id/8233432-M.jpg","A gentle bedtime story for kids and children, saying goodnight to everything around."
273,"L. Frank Baum",1900,"The Wonderful Wizard of Oz","eng",4.10,"https://covers.openlibrary.org/b/id/8233434-M.jpg","Dorothy, a brave child, travels to a magical land and meets friends on adventures."
274,"Eric Carle",1969,"The Very Hungry Caterpillar","eng",4.32,"https://covers.openlibrary.org/b/id/8233436-M.jpg","A caterpillar goes on a journey and transforms into a butterfly, a story for kids."
275,"Judy Blume",1970,"Tales of a Fourth Grade Nothing","eng",4.01,"https://covers.openlibrary.org/b/id/8233438-M.jpg","A child deals with school and family life in funny adventures perfect for kids."
276,"Eleanor H. Porter",1913,"Pollyanna","eng",4.05,"https://covers.openlibrary.org/b/id/8233440-M.jpg","A bright and uplifting story celebrating optimism and hope, where kindness and a cheerful spirit transform lives."  
277,"Lynne Reid Banks",1980,"The Indian in the Cupboard","eng",4.12,"https://covers.openlibrary.org/b/id/8233442-M.jpg","A magical and wonder‑filled adventure where a toy becomes real — full of surprise, friendship and imagination."  
278,"Enid Blyton",1939,"The Enchanted Wood","eng",4.20,"https://covers.openlibrary.org/b/id/8233444-M.jpg","A whimsical and playful journey into a magical forest, brimming with curiosity, discovery and childhood wonder."  
279,"Walter de la Mare",1947,"Collected Stories for Children","eng",4.18,"https://covers.openlibrary.org/b/id/8233446-M.jpg","A dreamy and gentle anthology of fairy‑tales that evokes nostalgia, mystery and the soft magic of bedtime stories."  
280,"Hansda Sowvendra Shekhar",2018,"Jwala Kumar and the Gift of Fire: Adventures in Champakbagh","eng",4.22,"https://covers.openlibrary.org/b/id/8233448-M.jpg","A thoughtful and adventurous tale rooted in small‑town India — blending innocence, curiosity and empathy with a hint of magic."
281,"J.K. Rowling",1997,"Harry Potter and the Philosopher's Stone","eng",4.47,"https://covers.openlibrary.org/b/id/8233450-M.jpg","A magical and wondrous introduction to a hidden world — full of awe, friendship, and the thrill of discovery."  
282,"F. Scott Fitzgerald",1925,"The Great Gatsby","eng",3.91,"https://covers.openlibrary.org/b/id/8233452-M.jpg","A dreamy and melancholic tale of hope, illusion and longing beneath glittering glamour and lost dreams."  
283,"Jane Austen",1813,"Pride and Prejudice","eng",4.26,"https://covers.openlibrary.org/b/id/8233454-M.jpg","A warm and witty story of love, pride and self‑discovery — filled with gentle humor and romantic tension."  
284,"George Orwell",1949,"1984","eng",4.17,"https://covers.openlibrary.org/b/id/8233456-M.jpg","A dark and intense vision of a dystopian world — chilling, thought‑provoking, and hauntingly relevant."  
285,"Harper Lee",1960,"To Kill a Mockingbird","eng",4.28,"https://covers.openlibrary.org/b/id/8233458-M.jpg","A poignant and heartfelt coming‑of‑age story — compassionate, moral, and deeply human."  
286,"J.R.R. Tolkien",1954,"The Fellowship of the Ring","eng",4.35,"https://covers.openlibrary.org/b/id/8233460-M.jpg","A grand and adventurous epic filled with bravery, friendship, and the stirring call of destiny."  
287,"Louisa May Alcott",1868,"Little Women","eng",4.07,"https://covers.openlibrary.org/b/id/8233462-M.jpg","A cozy and uplifting tale of sisterhood, growing up, and the everyday joys and struggles of family life."  
288,"George R.R. Martin",1996,"A Game of Thrones","eng",4.45,"https://covers.openlibrary.org/b/id/8233464-M.jpg","A gritty and dramatic saga of power, betrayal, and ambition — tense, immersive, and unpredictable."  
289,"Suzanne Collins",2008,"The Hunger Games","eng",4.33,"https://covers.openlibrary.org/b/id/8233466-M.jpg","A tense and thrilling fight for survival — gripping, emotionally charged, and full of urgency."  
290,"Markus Zusak",2005,"The Book Thief","eng",4.38,"https://covers.openlibrary.org/b/id/8233468-M.jpg","A moving and lyrical story of hope and loss — bittersweet, profound, and deeply emotionally resonant."  
291,"Paulo Coelho",1988,"The Alchemist","eng",3.86,"https://covers.openlibrary.org/b/id/8233470-M.jpg","A philosophical and inspiring journey — hopeful, introspective, and filled with quiet magic and meaning."  
292,"J. D. Salinger",1951,"The Catcher in the Rye","eng",3.80,"https://covers.openlibrary.org/b/id/8233472-M.jpg","A raw and honest reflection of teenage angst — introspective, rebellious, and emotionally turbulent."  
293,"C.S. Lewis",1950,"The Lion, the Witch and the Wardrobe","eng",4.23,"https://covers.openlibrary.org/b/id/8233474-M.jpg","A magical and adventurous portal fantasy — full of wonder, courage, and the warmth of friendship."  
294,"John Steinbeck",1939,"The Grapes of Wrath","eng",3.98,"https://covers.openlibrary.org/b/id/8233476-M.jpg","A powerful and compassionate portrait of hardship and resilience — intense, somber, yet deeply human."  
295,"Charlotte Brontë",1847,"Jane Eyre","eng",4.11,"https://covers.openlibrary.org/b/id/8233478-M.jpg","A haunting and passionate tale of independence and love — brooding, hopeful, and fiercely emotional."  
296,"Homer",–800,"The Odyssey","eng",3.75,"https://covers.openlibrary.org/b/id/8233480-M.jpg","An epic and timeless voyage — adventurous, mythic, and filled with trials, endurance and longing to return home."  
297,"Gabriel García Márquez",1967,"One Hundred Years of Solitude","eng",4.06,"https://covers.openlibrary.org/b/id/8233482-M.jpg","A rich and surreal multigenerational saga — dreamy, magical, and full of wonder, fate, and nostalgia."  
298,"Lewis Carroll",1865,"Alice's Adventures in Wonderland","eng",4.04,"https://covers.openlibrary.org/b/id/8233484-M.jpg","A whimsical and absurd journey into a topsy‑turvy world — playful, strange, imaginative, and endlessly curious."  
299,"Margaret Mitchell",1936,"Gone with the Wind","eng",4.29,"https://covers.openlibrary.org/b/id/8233486-M.jpg","A grand and dramatic saga — passionate, sweeping, and infused with strength, loss, and survival."  
300,"Ray Bradbury",1953,"Fahrenheit 451","eng",4.02,"https://covers.openlibrary.org/b/id/8233488-M.jpg","A fiery and cautionary vision — urgent, provocative, and hauntingly reflective about knowledge and loss."  
301,"J.R.R. Tolkien",1937,"The Hobbit","eng",4.27,"https://covers.openlibrary.org/b/id/8233490-M.jpg","A cozy and adventurous journey filled with whimsy, courage, and the thrill of unexpected friendship and discovery."  
302,"Roald Dahl",1988,"Matilda","eng",4.33,"https://covers.openlibrary.org/b/id/8233492-M.jpg","A magical and empowering tale of wonder and resilience — clever, warm‑hearted and full of quiet triumph."  
303,"E.B. White",1952,"Charlotte's Web","eng",4.21,"https://covers.openlibrary.org/b/id/8233494-M.jpg","A gentle and touching story of friendship, loyalty, and the bittersweet beauty of growing up."  
304,"Miguel de Cervantes",1605,"Don Quixote","eng",3.75,"https://covers.openlibrary.org/b/id/8233496-M.jpg","A whimsical and philosophical adventure — idealistic, humorous, and tinged with noble madness and charm."  
